,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,29.0,19.0,0.0,0.0,0.004703998565673828
0,29.0,21.0,0.0,0.0,0.003984689712524414
0,29.0,23.0,0.0,0.0,0.003534078598022461
0,29.0,25.0,0.0,0.0,0.004235267639160156
0,29.0,27.0,0.0,0.0,0.0038123130798339844
0,29.0,29.0,0.0,0.0,0.004606485366821289
0,29.0,31.0,0.0,0.0,0.003670215606689453
0,29.0,33.0,0.0,0.0,0.005015134811401367
0,29.0,35.0,0.0,0.0,0.003869295120239258
0,29.0,37.0,0.0,0.0,0.005148410797119141
0,29.0,39.0,0.0,0.0,0.003568410873413086
0,29.0,41.0,0.0,0.0,0.004254817962646484
0,31.0,1.0,0.0,0.0,0.0045588016510009766
0,31.0,3.0,0.0,0.0,0.004607200622558594
0,31.0,5.0,0.0,0.0,0.0050048828125
0,31.0,7.0,0.0,0.0,0.004030466079711914
0,31.0,9.0,0.0,0.0,0.0042209625244140625
0,31.0,11.0,0.0,0.0,0.004375934600830078
0,31.0,13.0,0.0,0.0,0.005168437957763672
0,31.0,15.0,0.0,0.0,0.006284236907958984
0,31.0,17.0,0.0,0.0,0.00426173210144043
0,31.0,19.0,0.0,0.0,0.004980802536010742
0,31.0,21.0,0.0,0.0,0.0047757625579833984
0,31.0,23.0,0.0,0.0,0.005120038986206055
0,31.0,25.0,0.0,0.0,0.004444599151611328
0,31.0,27.0,0.0,0.0,0.005634784698486328
0,31.0,29.0,0.0,0.0,0.0043528079986572266
0,31.0,31.0,0.0,0.0,0.005877256393432617
0,31.0,33.0,0.0,0.0,0.004273176193237305
0,31.0,35.0,0.0,0.0,0.005762815475463867
0,31.0,37.0,0.0,0.0,0.004794597625732422
0,31.0,39.0,0.0,0.0,0.005259513854980469
0,31.0,41.0,0.0,0.0,0.004745960235595703
0,33.0,1.0,0.0,0.0,0.004872322082519531
0,33.0,3.0,0.0,0.0,0.0041921138763427734
0,33.0,5.0,0.0,0.0,0.005641460418701172
0,33.0,7.0,0.0,0.0,0.004091739654541016
0,33.0,9.0,0.0,0.0,0.005379438400268555
0,33.0,11.0,0.0,0.0,0.005443572998046875
0,33.0,13.0,0.0,0.0,0.0054128170013427734
0,33.0,15.0,0.0,0.0,0.004083871841430664
0,33.0,17.0,0.0,0.0,0.0056285858154296875
0,33.0,19.0,0.0,0.0,0.005384683609008789
0,33.0,21.0,0.0,0.0,0.0055425167083740234
0,33.0,23.0,0.0,0.0,0.005540370941162109
0,33.0,25.0,0.0,0.0,0.005079507827758789
0,33.0,27.0,0.0,0.0,0.00412750244140625
0,33.0,29.0,0.0,0.0,0.0045375823974609375
0,33.0,31.0,0.0,0.0,0.004053354263305664
0,33.0,33.0,0.0,0.0,0.0052776336669921875
0,33.0,35.0,0.0,0.0,0.004418134689331055
0,33.0,37.0,0.0,0.0,0.0058934688568115234
0,33.0,39.0,0.0,0.0,0.00403141975402832
0,33.0,41.0,0.0,0.0,0.005134105682373047
0,35.0,1.0,0.0,0.0,0.004122018814086914
0,35.0,3.0,0.0,0.0,0.005702495574951172
0,35.0,5.0,0.0,0.0,0.004277229309082031
0,35.0,7.0,0.0,0.0,0.0052182674407958984
0,35.0,9.0,0.0,0.0,0.004627704620361328
0,35.0,11.0,0.0,0.0,0.004930973052978516
0,35.0,13.0,0.0,0.0,0.003998994827270508
0,35.0,15.0,0.0,0.0,0.004476070404052734
0,35.0,17.0,0.0,0.0,0.004332065582275391
0,35.0,19.0,0.0,0.0,0.004592180252075195
0,35.0,21.0,0.0,0.0,0.004574775695800781
0,35.0,23.0,0.0,0.0,0.004896402359008789
0,35.0,25.0,0.0,0.0,0.004132509231567383
